name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Save IMP / request_322	1005	977	28	610	610	60000	60010	59830	60010	6911	5390	60000	0	4067	0	38440	24490	60000	60000	49850	60010	t < 800 ms	112	11	800 ms < t < 1200 ms	180	17	t > 1200 ms	685	68	failed	28	2	0	0	0
Save IMP / request_323	1005	1004	1	310	310	2290	11930	11930	2290	1454	1453	2290	1437	1438	0	4470	4470	2290	6260	6260	2290	t < 800 ms	509	50	800 ms < t < 1200 ms	104	10	t > 1200 ms	391	38	failed	1	0	0	0	0
Save IMP / request_324	1005	1004	1	310	310	11110	17350	17350	11110	1654	1644	11110	2016	1995	0	5240	5210	11110	10980	10760	11110	t < 800 ms	472	46	800 ms < t < 1200 ms	101	10	t > 1200 ms	431	42	failed	1	0	0	0	0
Save IMP / request_325	1005	892	113	580	580	60000	67000	59030	67000	14265	8449	60181	0	0	0	60000	38080	61410	60010	55580	62280	t < 800 ms	1	0	800 ms < t < 1200 ms	93	9	t > 1200 ms	798	79	failed	113	11	0	0	0
Save IMP / request_326	1005	1002	3	320	320	650	21560	21560	14920	1877	1853	9993	2138	2063	6611	5380	5320	14920	9870	8140	14920	t < 800 ms	432	42	800 ms < t < 1200 ms	84	8	t > 1200 ms	486	48	failed	3	0	0	0	0
Save IMP / request_327	1005	1004	1	470	470	14060	15930	15930	14060	1928	1916	14060	1789	1749	0	5510	5490	14060	8730	8450	14060	t < 800 ms	314	31	800 ms < t < 1200 ms	170	16	t > 1200 ms	520	51	failed	1	0	0	0	0
Save IMP / request_328	1005	1005	0	410	410	-1	21050	21050	-1	2483	2483	-1	2498	2498	-1	7010	7010	-1	12970	12970	-1	t < 800 ms	195	19	800 ms < t < 1200 ms	188	18	t > 1200 ms	622	61	failed	0	0	0	0	-1
Save IMP / request_329	1005	1005	0	310	310	-1	7650	7650	-1	1336	1336	-1	1332	1332	-1	4170	4170	-1	6050	6050	-1	t < 800 ms	540	53	800 ms < t < 1200 ms	104	10	t > 1200 ms	361	35	failed	0	0	0	0	-1
Save IMP / request_330	1005	984	21	340	340	14210	61620	58600	61620	7989	6921	58030	0	5374	0	44500	34330	61500	60000	50240	61620	t < 800 ms	245	24	800 ms < t < 1200 ms	68	6	t > 1200 ms	671	66	failed	21	2	0	0	0
Save IMP / request_331	1005	991	14	330	330	60000	61210	59310	61210	5216	4439	60171	0	3899	0	24340	21270	61180	60000	46720	61210	t < 800 ms	320	31	800 ms < t < 1200 ms	67	6	t > 1200 ms	604	60	failed	14	1	0	0	0
Save IMP / request_332	1005	1005	0	510	510	-1	20160	20160	-1	2068	2068	-1	1887	1887	-1	5210	5210	-1	8360	8360	-1	t < 800 ms	261	25	800 ms < t < 1200 ms	164	16	t > 1200 ms	580	57	failed	0	0	0	0	-1
Save IMP / request_333	1005	1004	1	310	310	340	7980	7980	340	1520	1521	340	1518	1518	0	4830	4830	340	7120	7120	340	t < 800 ms	477	47	800 ms < t < 1200 ms	111	11	t > 1200 ms	416	41	failed	1	0	0	0	0
Save IMP / request_334	1005	966	39	0	640	0	60000	59460	60000	8079	7161	30815	0	0	0	40800	28830	60000	60000	57420	60000	t < 800 ms	1	0	800 ms < t < 1200 ms	2	0	t > 1200 ms	963	95	failed	39	3	0	0	0
Save IMP / request_335	1005	1003	2	320	320	12720	18760	18760	16720	1746	1720	14720	1849	1755	2000	4770	4740	16720	8380	7960	16720	t < 800 ms	397	39	800 ms < t < 1200 ms	133	13	t > 1200 ms	473	47	failed	2	0	0	0	0
Save IMP / request_336	1005	1004	1	340	340	14650	14650	14180	14650	1669	1656	14650	1605	1553	0	4610	4580	14650	7160	7120	14650	t < 800 ms	393	39	800 ms < t < 1200 ms	152	15	t > 1200 ms	459	45	failed	1	0	0	0	0
Save IMP / request_337	1005	999	6	340	340	12830	60000	58040	60000	3572	3281	52138	1797	2938	0	11710	9320	60000	47880	41930	60000	t < 800 ms	313	31	800 ms < t < 1200 ms	119	11	t > 1200 ms	567	56	failed	6	0	0	0	0
Save IMP / request_338	1005	1005	0	390	390	-1	25050	25050	-1	2004	2004	-1	1912	1912	-1	5540	5540	-1	8210	8210	-1	t < 800 ms	285	28	800 ms < t < 1200 ms	153	15	t > 1200 ms	567	56	failed	0	0	0	0	-1
Save IMP / request_339	1005	1005	0	310	310	-1	8640	8640	-1	1525	1525	-1	1415	1415	-1	4510	4510	-1	6200	6200	-1	t < 800 ms	448	44	800 ms < t < 1200 ms	124	12	t > 1200 ms	433	43	failed	0	0	0	0	-1
Save IMP / request_322 Redirect 1	3	1	2	190	6490	190	6490	6490	490	2390	6490	340	2902	0	150	6490	6490	490	6490	6490	490	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	33	failed	2	66	0	0	0
Save IMP / request_325 Redirect 1	3	1	2	130	780	130	780	780	530	480	780	330	268	0	200	780	780	530	780	780	530	t < 800 ms	1	33	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	2	66	0	0	0
Save IMP / request_326 Redirect 1	2	2	0	680	680	-1	1820	1820	-1	1250	1250	-1	570	570	-1	1820	1820	-1	1820	1820	-1	t < 800 ms	1	50	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	50	failed	0	0	0	0	-1
Save IMP / request_327 Redirect 1	3	3	0	580	580	-1	2590	2590	-1	1383	1383	-1	869	869	-1	2590	2590	-1	2590	2590	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	1	33	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_328 Redirect 1	3	3	0	820	820	-1	1600	1600	-1	1203	1203	-1	320	320	-1	1600	1600	-1	1600	1600	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2	66	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_330 Redirect 1	3	3	0	670	670	-1	2340	2340	-1	1423	1423	-1	692	692	-1	2340	2340	-1	2340	2340	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	0	0	t > 1200 ms	2	66	failed	0	0	0	0	-1
Save IMP / request_331 Redirect 1	3	3	0	870	870	-1	2220	2220	-1	1410	1410	-1	583	583	-1	2220	2220	-1	2220	2220	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2	66	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_332 Redirect 1	3	3	0	540	540	-1	3400	3400	-1	1607	1607	-1	1275	1275	-1	3400	3400	-1	3400	3400	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	1	33	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_334 Redirect 1	3	3	0	680	680	-1	2260	2260	-1	1310	1310	-1	684	684	-1	2260	2260	-1	2260	2260	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	1	33	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_335 Redirect 1	3	3	0	890	890	-1	2130	2130	-1	1377	1377	-1	539	539	-1	2130	2130	-1	2130	2130	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2	66	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_336 Redirect 1	3	3	0	1120	1120	-1	2590	2590	-1	1737	1737	-1	622	622	-1	2590	2590	-1	2590	2590	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	1	33	t > 1200 ms	2	66	failed	0	0	0	0	-1
Save IMP / request_337 Redirect 1	3	3	0	760	760	-1	2260	2260	-1	1337	1337	-1	659	659	-1	2260	2260	-1	2260	2260	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	1	33	t > 1200 ms	1	33	failed	0	0	0	0	-1
Save IMP / request_338 Redirect 1	3	3	0	580	580	-1	910	910	-1	787	787	-1	145	145	-1	910	910	-1	910	910	-1	t < 800 ms	1	33	800 ms < t < 1200 ms	2	66	t > 1200 ms	0	0	failed	0	0	0	0	-1
